"elimfilters_sku","source_sku","segment","make","model","engine_size","hp","kw","year","engine","source_url"
"EL57126","W712/6N","Oil Filter","FORD","ESCORT II Break 1.3 (BADR)","1293","54","40","1976-1981","1.3 (BADR)","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","FORD","ESCORT II Break 1.3 (CADR)","1298","54","40","1975-1979","1.3 (CADR)","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","INNOCENTI","MINI 1.0","999","44","32","1974-1982","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","INNOCENTI","MINI 1.0","999","48","35","1974-1982","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","INNOCENTI","MINI 1.0","999","53","39","1974-1982","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","INNOCENTI","MINI 1.0","999","37","27","1985-1991","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","INNOCENTI","MINI 1.3","1275","64","47","1976-1982","1.3","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","INNOCENTI","MINI 1.3 De Tomaso","1275","69","51","1976-1982","1.3 De Tomaso","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","LDV","SHERPA Bus (AS) 1.6","1622","65","48","1974-1978","1.6","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","MG","METRO 1300","1275","73","54","1982-1990","1300","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","MG","MIDGET 1.3","1275","65","48","1967-1974","1.3","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","MORRIS","MARINA 1.8","1798","82","59","1971-1979","1.8","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","MORRIS","MARINA 1.8 TC","1798","92","68","1971-1975","1.8 TC","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","MORRIS","MINI 850","848","34","25","1967-1979","850","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.2 S","1196","60","44","1972-1975","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.6 N","1584","60","44","1975-1975","1.6 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.6 N","1584","68","50","1970-1975","1.6 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.6 S","1584","75","55","1975-1975","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.6 S","1584","80","59","1970-1975","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.9 SR","1897","90","66","1971-1975","1.9 SR","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A (81_, 86_, 87_, 88_) 1.9 SR","1897","88","65","1975-1975","1.9 SR","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A Voyage (84_, 89_) 1.6 N","1584","60","44","1975-1975","1.6 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A Voyage (84_, 89_) 1.6 N","1584","68","50","1970-1975","1.6 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A Voyage (84_, 89_) 1.6 S","1584","75","55","1975-1975","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A Voyage (84_, 89_) 1.6 S","1584","80","59","1970-1975","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A Voyage (84_, 89_) 1.9 SR","1897","88","65","1975-1975","1.9 SR","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA A Voyage (84_, 89_) 1.9 SR","1897","90","66","1970-1975","1.9 SR","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.2","1196","55","40","1976-1979","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.2 S","1196","60","44","1975-1979","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.3 N","1297","60","44","1979-1981","1.3 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.3 S","1297","75","55","1979-1981","1.3 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.6 N","1584","60","44","1975-1981","1.6 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.6 S","1584","75","55","1975-1981","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.9 N","1897","75","55","1976-1981","1.9 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 1.9 S","1897","90","66","1975-1981","1.9 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 2.0 E","1979","110","81","1979-1981","2.0 E","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 2.0 N","1979","90","66","1977-1981","2.0 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 2.0 S","1979","100","74","1977-1981","2.0 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA B (81_, 86_, 87_, 88_) 2.4 400","2410","144","106","1980-1981","2.4 400","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA C (81_, 86_, 87_, 88_) 1.3 N","1297","60","44","1981-1986","1.3 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA C (81_, 86_, 87_, 88_) 1.3 S","1297","75","55","1981-1988","1.3 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA C Hatchback (84_, 89_) 1.3 N","1297","60","44","1981-1986","1.3 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","ASCONA C Hatchback (84_, 89_) 1.3 S","1297","75","55","1981-1988","1.3 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Box 1.0","993","45","33","1986-1989","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Box 1.2","1196","45","33","1986-1989","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Hatchback (93_, 94_, 98_, 99_) …","993","45","33","1982-1993","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Hatchback (93_, 94_, 98_, 99_) …","1196","45","33","1982-1990","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Hatchback (93_, 94_, 98_, 99_) …","1196","60","44","1982-1990","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Hatchback (93_, 94_, 98_, 99_) …","1196","52","38","1990-1993","1.2 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Hatchback (93_, 94_, 98_, 99_) …","1196","55","40","1982-1990","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A Hatchback (93_, 94_, 98_, 99_) …","1297","70","51","1982-1989","1.3 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A TR (91_, 92_, 96_, 97_) 1.0","993","45","33","1982-1992","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A TR (91_, 92_, 96_, 97_) 1.2 N","1196","45","33","1985-1987","1.2 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A TR (91_, 92_, 96_, 97_) 1.2 S","1196","58","43","1982-1987","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A TR (91_, 92_, 96_, 97_) 1.2 S","1196","55","40","1982-1993","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","CORSA A TR (91_, 92_, 96_, 97_) 1.3 S","1297","70","51","1982-1987","1.3 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","FRONTERA A (5_MWL4) 2.4 i (53MWL4)","2410","125","92","1992-1998","2.4 i (53MWL4)","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","GT 1.1","1078","60","44","1968-1970","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","GT 1.9","1897","90","66","1968-1973","1.9","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT A 1.0","993","40","29","1962-1965","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT A 1.0 S","993","48","35","1962-1965","1.0 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT A Coupe 1.0 S","993","48","35","1963-1965","1.0 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT A Estate 1.0 N","993","39","29","1963-1965","1.0 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT A Estate 1.0 S","993","48","35","1963-1965","1.0 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B 1.1","1078","50","37","1971-1973","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B 1.1","1078","45","33","1965-1971","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B 1.1 S","1078","55","40","1965-1971","1.1 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B 1.1 SR","1078","60","44","1966-1971","1.1 SR","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B 1.2 S","1196","60","44","1971-1973","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B 1.7","1698","75","55","1967-1971","1.7","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Coupe 1.1","1078","50","37","1971-1973","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Coupe 1.1","1078","45","33","1965-1971","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Coupe 1.1","1078","55","40","1965-1971","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Coupe 1.1","1078","60","44","1966-1971","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Coupe 1.2","1196","60","44","1971-1973","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Coupe 1.9","1897","90","66","1967-1973","1.9","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Estate 1.1","1078","50","37","1971-1973","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Estate 1.1","1078","45","33","1965-1971","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Estate 1.1","1078","55","40","1965-1971","1.1","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT B Estate 1.2","1196","60","44","1971-1973","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C 1.0","993","40","29","1974-1979","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C 1.2","1196","55","40","1973-1979","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C 1.2","1196","52","38","1973-1977","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C 1.2 S","1196","60","44","1973-1979","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C 1.6 S","1584","75","55","1977-1979","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C City 1.0","993","40","29","1975-1979","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C City 1.2","1196","54","40","1976-1979","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C City 1.2","1196","52","38","1975-1977","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C City 1.2 S","1196","60","44","1973-1979","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C City 1.6 S","1584","75","55","1977-1979","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 1.0","993","40","29","1974-1979","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 1.2","1196","54","40","1973-1979","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 1.2","1196","52","38","1973-1977","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 1.2 S","1196","60","44","1973-1979","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 1.6 S","1584","75","55","1977-1979","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 1.9 GT/E","1897","105","77","1975-1977","1.9 GT/E","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 2.0 E Rallye","1979","110","81","1977-1979","2.0 E Rallye","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Coupe 2.0 GT/E","1979","115","85","1977-1979","2.0 GT/E","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Estate 1.0","993","40","29","1974-1979","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Estate 1.2","1196","54","40","1973-1979","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Estate 1.2","1196","52","38","1973-1977","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Estate 1.2 S","1196","60","44","1973-1979","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT C Estate 1.6 S","1584","75","55","1977-1979","1.6 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT D (31_-34_, 41_-44_) 1.0","993","50","37","1979-1983","1.0","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT D (31_-34_, 41_-44_) 1.2","1196","53","39","1979-1982","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT D (31_-34_, 41_-44_) 1.2","1196","55","40","1982-1984","1.2","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT D (31_-34_, 41_-44_) 1.2 S","1196","60","44","1979-1984","1.2 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT D (31_-34_, 41_-44_) 1.3 N","1297","60","44","1979-1984","1.3 N","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
"EL57126","W712/6N","Oil Filter","OPEL","KADETT D (31_-34_, 41_-44_) 1.3 S","1297","75","55","1979-1984","1.3 S","https://www.oilfilter-crossreference.com/convert/MANN-FILTER/W712/6N"
