"elimfilters_sku","source_sku","segment","has_oem","has_competitor","has_applications","has_specifications","production_tier"
"EA56400","C16400","Air Filter","1","1","1","1","TIER_P1"
"EAC164002","C16400/2","Air Filter","0","0","0","1","TIER_P5"
"EA56406","C16406","Air Filter","1","0","1","1","TIER_P5"
"EAC16410","C16410","Air Filter","0","0","0","0","TIER_P5"
"EA51642","C1642","Air Filter","0","1","0","1","TIER_P4"
"EAC1645","C1645","Air Filter","0","0","0","0","TIER_P5"
"EA51648","C1648","Air Filter","0","1","0","1","TIER_P4"
"EA56501","C16501","Air Filter","1","1","1","1","TIER_P1"
"EA51652","C1652","Air Filter","1","0","1","1","TIER_P5"
"EA56521","C1652/1","Air Filter","1","0","1","1","TIER_P5"
"EA56522","C1652/2","Air Filter","1","0","1","1","TIER_P5"
"EA51672","C1672","Air Filter","0","1","0","1","TIER_P4"
"EAC16721","C1672/1","Air Filter","0","0","0","1","TIER_P5"
"EAC16722","C1672/2","Air Filter","0","0","0","0","TIER_P5"
"EAC16724","C1672/4","Air Filter","0","0","0","0","TIER_P5"
"EAC16727","C1672/7","Air Filter","0","0","0","0","TIER_P5"
"EA51677","C1677","Air Filter","1","0","1","1","TIER_P5"
"EA51690","C1690","Air Filter","0","0","1","1","TIER_P5"
"EA51699","C1699","Air Filter","1","0","1","1","TIER_P5"
"EA57004","C17004","Air Filter","1","0","1","1","TIER_P5"
"EA57006","C17006","Air Filter","1","0","1","1","TIER_P5"
"EA57008","C17008","Air Filter","1","0","1","1","TIER_P5"
"EA57009","C17009","Air Filter","1","0","1","1","TIER_P5"
"EA57010","C17010","Air Filter","1","0","1","1","TIER_P5"
"EA57011","C17011","Air Filter","1","0","1","1","TIER_P5"
"EAC17012","C17012","Air Filter","0","1","0","0","TIER_P4"
"EA50121","C17012/1","Air Filter","1","0","1","1","TIER_P5"
"EAC170122","C17012/2","Air Filter","0","0","0","0","TIER_P5"
"EA57013","C17013","Air Filter","1","0","1","1","TIER_P5"
"EAC170131","C17013/1","Air Filter","0","0","0","0","TIER_P5"
"EA57014","C17014","Air Filter","1","0","1","1","TIER_P5"
"EA57016","C17016","Air Filter","1","0","1","1","TIER_P5"
"EA57017","C17017","Air Filter","1","0","1","1","TIER_P5"
"EAC17021","C17021","Air Filter","0","0","0","0","TIER_P5"
"EAC170213","C17021/3","Air Filter","0","0","0","0","TIER_P5"
"EA57022","C17022","Air Filter","1","0","1","1","TIER_P5"
"EA57023","C17023","Air Filter","1","0","1","1","TIER_P5"
"EAC170231","C17023/1","Air Filter","0","0","0","0","TIER_P5"
"EAC17025","C17025","Air Filter","0","0","0","0","TIER_P5"
"EAC17028","C17028","Air Filter","0","0","0","0","TIER_P5"
"EAC17029","C17029","Air Filter","0","0","0","0","TIER_P5"
"EA57032","C17032","Air Filter","1","0","1","1","TIER_P5"
"EA57035","C17035","Air Filter","1","0","1","1","TIER_P5"
"EA57040","C17040","Air Filter","1","0","1","1","TIER_P5"
"EA57100","C17100","Air Filter","1","0","1","1","TIER_P5"
"EA57124","C17124","Air Filter","0","1","1","1","TIER_P4"
"EA57125","C17125","Air Filter","0","1","0","1","TIER_P4"
"EA57127","C17127","Air Filter","0","0","1","1","TIER_P5"
"EA57129","C17129","Air Filter","1","0","1","1","TIER_P5"
"EA57134","C17134","Air Filter","1","1","1","1","TIER_P1"
"EAC171371N","C17137/1N","Air Filter","0","0","0","0","TIER_P5"
"EA51371","C17137/1X","Air Filter","1","0","1","1","TIER_P5"
"EA57137","C17137X","Air Filter","1","0","1","1","TIER_P5"
"EA57149","C17149","Air Filter","1","1","1","1","TIER_P1"
"EA57160","C17160","Air Filter","1","1","1","1","TIER_P1"
"EA57161","C17161","Air Filter","0","1","0","1","TIER_P4"
"EA57170","C17170","Air Filter","1","1","1","1","TIER_P1"
"EA57177","C17177","Air Filter","0","1","0","0","TIER_P4"
"EA57190","C17190","Air Filter","0","0","1","1","TIER_P5"
"EA57192","C17192","Air Filter","1","0","1","1","TIER_P5"
"EAC1720","C1720","Air Filter","0","0","0","0","TIER_P5"
"EA57201","C17201","Air Filter","1","1","1","1","TIER_P1"
"EA52012","C17201/2","Air Filter","0","1","0","1","TIER_P4"
"EA52013","C17201/3","Air Filter","1","1","1","1","TIER_P1"
"EA57217","C17217","Air Filter","1","0","1","1","TIER_P5"
"EA52171","C17217/1","Air Filter","0","0","1","1","TIER_P5"
"EA57225","C17225","Air Filter","0","0","1","1","TIER_P5"
"EA52252","C17225/2","Air Filter","0","1","0","1","TIER_P4"
"EA52253","C17225/3","Air Filter","1","1","1","1","TIER_P1"
"EA57235","C17235","Air Filter","0","0","1","1","TIER_P5"
"EA57237","C17237","Air Filter","1","1","1","1","TIER_P1"
"EA52371","C17237/1","Air Filter","1","0","1","1","TIER_P5"
"EA51724","C1724","Air Filter","1","0","1","1","TIER_P5"
"EA51725","C1725","Air Filter","0","1","0","1","TIER_P4"
"EA57250","C17250","Air Filter","1","1","1","1","TIER_P1"
"EA57278","C17278","Air Filter","1","0","1","1","TIER_P5"
"EA57291","C17291","Air Filter","0","0","1","1","TIER_P5"
"EA57308","C17308","Air Filter","1","1","0","0","TIER_P3"
"EAC173081","C17308/1","Air Filter","0","0","0","0","TIER_P5"
"EA57337","C17337","Air Filter","0","1","1","1","TIER_P4"
"EA53372","C17337/2","Air Filter","1","1","1","1","TIER_P1"
"EAC173373","C17337/3","Air Filter","0","0","0","0","TIER_P5"
"EA53402","C17340/2","Air Filter","1","0","1","1","TIER_P5"
"EAC17357","C17357","Air Filter","0","0","0","0","TIER_P5"
"EA57400","C17400","Air Filter","0","0","1","1","TIER_P5"
"EA51750","C1750","Air Filter","0","1","0","1","TIER_P4"
"EA51752","C1752","Air Filter","0","1","0","1","TIER_P4"
"EA51759","C1759","Air Filter","0","1","0","1","TIER_P4"
"EA51760","C1760","Air Filter","1","0","1","1","TIER_P5"
"EA57601","C1760/1","Air Filter","1","0","1","1","TIER_P5"
"EA51770","C1770","Air Filter","1","0","1","1","TIER_P5"
"EA51774","C1774","Air Filter","0","0","1","1","TIER_P5"
"EA51776","C1776","Air Filter","1","0","1","1","TIER_P5"
"EA58003","C18003","Air Filter","1","0","1","1","TIER_P5"
"EA58004","C18004","Air Filter","1","0","1","1","TIER_P5"
"EA58006","C18006","Air Filter","1","0","1","1","TIER_P5"
"EA58008","C18008","Air Filter","1","0","1","1","TIER_P5"
"EA58009","C18009X","Air Filter","1","0","1","1","TIER_P5"
"EAC18010","C18010","Air Filter","0","0","0","0","TIER_P5"
"EAC18015","C18015","Air Filter","0","0","0","0","TIER_P5"
"EA58016","C18016","Air Filter","1","0","1","1","TIER_P5"
"EA58021","C18021","Air Filter","1","0","1","1","TIER_P5"
"EAC18022","C18022","Air Filter","0","0","0","0","TIER_P5"
"EA58023","C18023","Air Filter","1","1","0","0","TIER_P3"
"EA58024","C18024","Air Filter","1","0","1","1","TIER_P5"
"EAC18026","C18026","Air Filter","0","0","0","0","TIER_P5"
"EA58028","C18028","Air Filter","1","0","1","1","TIER_P5"
"EAC18029","C18029","Air Filter","0","0","0","0","TIER_P5"
"EA58029","C18029X","Air Filter","1","0","1","1","TIER_P5"
"EA58037","C18037","Air Filter","1","0","1","1","TIER_P5"
"EA58108","C18108","Air Filter","0","0","1","1","TIER_P5"
"EA58114","C18114","Air Filter","1","0","1","1","TIER_P5"
"EAC18120","C18120","Air Filter","1","0","0","1","TIER_P5"
"EA58121","C18121","Air Filter","1","0","1","1","TIER_P5"
"EA58133","C18133","Air Filter","1","0","1","1","TIER_P5"
"EA58143","C18143","Air Filter","1","0","1","1","TIER_P5"
"EA58146","C18146","Air Filter","0","1","0","1","TIER_P4"
"EA51461","C18146/1","Air Filter","0","1","0","1","TIER_P4"
"EA51462","C18146/2","Air Filter","0","1","0","0","TIER_P4"
"EA51463","C18146/3","Air Filter","0","0","1","1","TIER_P5"
"EA58149","C18149","Air Filter","0","1","1","1","TIER_P4"
"EA51491","C18149/1","Air Filter","1","0","1","1","TIER_P5"
"EA51815","C1815","Air Filter","0","1","0","1","TIER_P4"
"EA58161","C18161","Air Filter","1","0","1","1","TIER_P5"
"EAC18170","C18170","Air Filter","0","0","0","0","TIER_P5"
"EAC18180","C18180","Air Filter","0","0","0","1","TIER_P5"
"EA51801","C18180/1","Air Filter","0","0","1","1","TIER_P5"
"EA58187","C18187","Air Filter","0","1","0","0","TIER_P4"
"EA58193","C18193","Air Filter","0","0","1","1","TIER_P5"
"EA51820","C1820","Air Filter","0","0","1","1","TIER_P5"
"EA58202","C18202","Air Filter","0","1","0","1","TIER_P4"
"EAC1821","C1821","Air Filter","0","0","0","1","TIER_P5"
"EA52184","C182184","Air Filter","0","0","1","1","TIER_P5"
"EAC1823","C1823","Air Filter","0","0","0","0","TIER_P5"
"EAC18250","C18250","Air Filter","0","0","0","0","TIER_P5"
"EA51826","C1826","Air Filter","1","0","1","1","TIER_P5"
"EA58267","C18267","Air Filter","1","0","1","1","TIER_P5"
"EA51827","C1827","Air Filter","0","0","1","1","TIER_P5"
"EA58288","C18288","Air Filter","0","0","1","1","TIER_P5"
"EA51829","C1829","Air Filter","1","1","0","0","TIER_P3"
"EA58292","C18292","Air Filter","1","1","1","1","TIER_P1"
"EA58321","C1832/1","Air Filter","1","0","1","1","TIER_P5"
"EA58328","C18328","Air Filter","1","1","1","1","TIER_P1"
"EA51833","C1833","Air Filter","1","0","1","1","TIER_P5"
"EA58331","C1833/1","Air Filter","0","0","1","1","TIER_P5"
"EA58360","C18360","Air Filter","0","1","0","1","TIER_P4"
"EA53601","C18360/1","Air Filter","0","0","1","1","TIER_P5"
"EA53602","C18360/2","Air Filter","0","0","1","1","TIER_P5"
"EA58369","C18369","Air Filter","0","0","1","1","TIER_P5"
"EA51839","C1839","Air Filter","0","1","0","1","TIER_P4"
"EA58391","C1839/1","Air Filter","0","0","1","1","TIER_P5"
"EA58398","C18398","Air Filter","1","0","1","1","TIER_P5"
"EA51842","C1842","Air Filter","0","1","0","1","TIER_P4"
"EA58436","C18436","Air Filter","1","1","1","1","TIER_P1"
"EA54361","C18436/1X","Air Filter","0","0","1","1","TIER_P5"
"EA54502","C18450/2","Air Filter","0","0","1","1","TIER_P5"
"EA58541","C1854/1","Air Filter","0","0","1","1","TIER_P5"
"EA58581","C1858/1","Air Filter","0","1","0","1","TIER_P4"
"EA58582","C1858/2","Air Filter","1","0","1","1","TIER_P5"
"EAC1859","C1859","Air Filter","0","0","0","1","TIER_P5"
"EAC18591","C1859/1","Air Filter","0","0","0","0","TIER_P5"
"EA51861","C1861","Air Filter","0","0","1","1","TIER_P5"
"EA51869","C1869","Air Filter","1","0","1","1","TIER_P5"
"EA51877","C1877","Air Filter","0","0","1","0","TIER_P5"
"EA51880","C1880","Air Filter","1","0","1","1","TIER_P5"
"EA51882","C1882","Air Filter","1","0","1","1","TIER_P5"
"EA58832","C1883/2","Air Filter","1","1","0","0","TIER_P3"
"EAC18834","C1883/4","Air Filter","0","0","0","0","TIER_P5"
"EAC1884","C1884","Air Filter","0","0","0","0","TIER_P5"
"EA58902","C18902","Air Filter","1","1","1","1","TIER_P1"
"EA51891","C1891","Air Filter","0","0","1","1","TIER_P5"
"EA59003","C19003","Air Filter","0","0","1","1","TIER_P5"
"EA59005","C19005","Air Filter","1","0","1","1","TIER_P5"
"EA59006","C19006","Air Filter","1","0","1","1","TIER_P5"
"EA59008","C19008","Air Filter","1","0","1","1","TIER_P5"
"EA59009","C19009","Air Filter","1","0","1","1","TIER_P5"
"EA59010","C19010","Air Filter","1","0","1","1","TIER_P5"
"EAC19013","C19013","Air Filter","0","0","0","0","TIER_P5"
"EAC19014","C19014","Air Filter","0","0","0","0","TIER_P5"
"EA59015","C19015","Air Filter","1","0","1","1","TIER_P5"
"EAC19016","C19016","Air Filter","0","0","0","0","TIER_P5"
"EAC19017","C19017","Air Filter","0","0","0","0","TIER_P5"
"EA59095","C19095","Air Filter","1","0","1","1","TIER_P5"
"EA59105","C19105","Air Filter","1","1","1","1","TIER_P1"
"EA59130","C19130","Air Filter","1","1","1","1","TIER_P1"
"EAC19146","C19146","Air Filter","0","0","0","0","TIER_P5"
"EAC1915","C1915","Air Filter","0","0","0","0","TIER_P5"
"EA59150","C19150","Air Filter","0","0","1","1","TIER_P5"
"EA59157","C19157","Air Filter","0","0","1","1","TIER_P5"
"EAC19159","C19159","Air Filter","0","0","0","0","TIER_P5"
"EA59171","C19171","Air Filter","0","1","0","0","TIER_P4"
"EAC191981X","C19198/1X","Air Filter","0","0","0","1","TIER_P5"
"EAC1921","C1921","Air Filter","0","0","0","0","TIER_P5"
"EA51922","C1922","Air Filter","1","0","1","1","TIER_P5"
"EA51923","C1923","Air Filter","1","0","1","1","TIER_P5"
"EA51924","C1924","Air Filter","0","0","1","1","TIER_P5"
"EA51925","C1925","Air Filter","1","0","1","1","TIER_P5"
"EA59280","C19280","Air Filter","0","0","1","1","TIER_P5"
"EAC19289","C19289","Air Filter","0","0","0","0","TIER_P5"
"EAC1929","C1929","Air Filter","0","0","0","1","TIER_P5"
"EA59296","C19296","Air Filter","0","0","1","1","TIER_P5"
"EA51930","C1930","Air Filter","0","0","1","1","TIER_P5"
"EA51932","C1932","Air Filter","1","0","1","1","TIER_P5"
"EA51933","C1933","Air Filter","1","0","1","1","TIER_P5"
"EA59335","C19335","Air Filter","0","0","1","1","TIER_P5"
"EA51936","C1936","Air Filter","0","0","1","0","TIER_P5"
"EA59377","C19377","Air Filter","0","0","1","1","TIER_P5"
"EA59384","C19384","Air Filter","0","1","1","1","TIER_P4"
"EA53841","C19384/1","Air Filter","1","0","1","1","TIER_P5"
"EA51939","C1939","Air Filter","0","0","1","1","TIER_P5"
"EA59397","C19397","Air Filter","0","0","1","1","TIER_P5"
"EA59416","C19416","Air Filter","1","0","1","1","TIER_P5"
"EA51942","C1942","Air Filter","0","0","1","1","TIER_P5"
"EA51945","C1945","Air Filter","0","0","1","1","TIER_P5"
"EA59450","C19450","Air Filter","1","1","1","1","TIER_P1"
"EA54501","C19450/1","Air Filter","0","0","1","1","TIER_P5"
"EA59457","C19457","Air Filter","0","1","1","1","TIER_P4"
"EA59460","C19460","Air Filter","0","1","1","1","TIER_P4"
"EA54602","C19460/2","Air Filter","1","1","1","1","TIER_P1"
"EA59498","C19498","Air Filter","0","0","1","1","TIER_P5"
"EAC1952","C1952","Air Filter","0","0","0","0","TIER_P5"
"EA51953","C1953","Air Filter","1","0","1","1","TIER_P5"
"EAC19552","C1955/2","Air Filter","0","0","0","0","TIER_P5"
"EA59620","C19620","Air Filter","1","0","1","1","TIER_P5"
"EA51963","C1963","Air Filter","0","1","0","1","TIER_P4"
"EA51966","C1966","Air Filter","0","1","0","1","TIER_P4"
"EA51980","C1980","Air Filter","1","0","1","1","TIER_P5"
"EA51989","C1989","Air Filter","0","0","1","1","TIER_P5"
"EA59891","C1989/1","Air Filter","1","0","1","1","TIER_P5"
"EA51990","C1990","Air Filter","0","0","1","1","TIER_P5"
"EA51995","C1995","Air Filter","1","0","1","1","TIER_P5"
"EA51996","C1996","Air Filter","1","0","1","1","TIER_P5"
"EA50002","C20002","Air Filter","0","1","1","1","TIER_P4"
"EA50003","C20003","Air Filter","1","0","1","1","TIER_P5"
"EA50005","C20005","Air Filter","0","1","1","1","TIER_P4"
"EA50014","C20014","Air Filter","1","0","1","1","TIER_P5"
"EA50015","C20015","Air Filter","1","1","1","1","TIER_P1"
"EA50016","C20016","Air Filter","1","0","1","1","TIER_P5"
"EA50017","C20017","Air Filter","1","0","1","1","TIER_P5"
"EA50019","C20019","Air Filter","1","0","1","1","TIER_P5"
"EAC20021","C20021","Air Filter","0","0","0","0","TIER_P5"
"EA50024","C20024","Air Filter","1","0","1","1","TIER_P5"
"EA50027","C20027","Air Filter","1","0","1","1","TIER_P5"
"EA50028","C20028","Air Filter","1","0","1","1","TIER_P5"
"EA50029","C20029","Air Filter","1","0","1","1","TIER_P5"
"EA50033","C20033","Air Filter","1","0","1","1","TIER_P5"
"EAC20034","C20034","Air Filter","0","0","0","0","TIER_P5"
"EAC20037","C20037","Air Filter","0","0","0","0","TIER_P5"
"EAC20041","C20041","Air Filter","0","0","0","0","TIER_P5"
"EA50043","C20043","Air Filter","1","0","1","1","TIER_P5"
"EA50105","C20105","Air Filter","1","0","1","1","TIER_P5"
"EA50106","C20106","Air Filter","1","0","1","1","TIER_P5"
"EA51061","C20106/1","Air Filter","1","0","1","1","TIER_P5"
"EA51064","C20106/4","Air Filter","1","0","1","1","TIER_P5"
"EA50118","C20118","Air Filter","1","1","1","1","TIER_P1"
"EA50131","C20131","Air Filter","0","0","1","1","TIER_P5"
"EA50161","C20161","Air Filter","0","1","0","1","TIER_P4"
"EA50187","C20187","Air Filter","0","0","1","1","TIER_P5"
"EA50189","C20189","Air Filter","0","0","1","1","TIER_P5"
"EA52021","C2021","Air Filter","1","0","1","1","TIER_P5"
"EA50220","C20220X","Air Filter","1","0","1","1","TIER_P5"
"EA52027","C2027","Air Filter","0","0","1","1","TIER_P5"
"EA50280","C20280","Air Filter","0","1","0","1","TIER_P4"
"EA52029","C2029","Air Filter","1","0","1","1","TIER_P5"
"EA52030","C2030","Air Filter","1","0","1","1","TIER_P5"
"EA50305","C20305","Air Filter","0","0","1","1","TIER_P5"
"EAC20310","C20310","Air Filter","0","0","0","0","TIER_P5"
"EA53201","C20320/1","Air Filter","0","0","1","1","TIER_P5"
"EA50325","C20325","Air Filter","1","0","1","1","TIER_P5"
"EA53252","C20325/2","Air Filter","1","0","1","1","TIER_P5"
"EAC203253","C20325/3","Air Filter","0","0","0","1","TIER_P5"
"EA50326","C20326","Air Filter","0","0","1","1","TIER_P5"
"EAC20327","C20327","Air Filter","0","0","0","0","TIER_P5"
"EA50356","C20356","Air Filter","1","0","1","1","TIER_P5"
"EAC203701","C20370/1","Air Filter","0","0","0","1","TIER_P5"
"EA52039","C2039","Air Filter","1","0","1","1","TIER_P5"
"EAC20477","C20477","Air Filter","0","0","0","0","TIER_P5"
"EA52049","C2049","Air Filter","0","0","1","1","TIER_P5"
"EA52050","C2050","Air Filter","1","0","1","1","TIER_P5"
"EA50500","C20500","Air Filter","1","1","1","1","TIER_P1"
"EAC20505","C20505","Air Filter","0","0","0","0","TIER_P5"
"EA52053","C2053","Air Filter","0","0","1","1","TIER_P5"
"EAC20536","C20536","Air Filter","0","0","0","1","TIER_P5"
"EAC205361","C20536/1","Air Filter","0","0","0","1","TIER_P5"
"EA52055","C2055","Air Filter","1","0","1","1","TIER_P5"
"EA50551","C2055/1","Air Filter","0","1","0","0","TIER_P4"
"EA50550","C20550","Air Filter","0","1","1","1","TIER_P4"
"EA52056","C2056","Air Filter","1","0","1","1","TIER_P5"
"EA52065","C2065","Air Filter","0","0","1","1","TIER_P5"
"EA52068","C2068","Air Filter","0","0","1","1","TIER_P5"
"EAC2070X","C2070X","Air Filter","0","0","0","0","TIER_P5"
"EA52074","C2074","Air Filter","1","0","1","1","TIER_P5"
"EA50855","C20855","Air Filter","0","1","0","1","TIER_P4"
"EA58551","C20855/1","Air Filter","0","0","1","1","TIER_P5"
"EAC2090","C2090","Air Filter","0","0","0","1","TIER_P5"
"EA50905","C20905","Air Filter","0","1","0","0","TIER_P4"
"EA50906","C20906","Air Filter","1","0","1","1","TIER_P5"
"EA51001","C21001","Air Filter","1","0","1","1","TIER_P5"
"EA51002","C21002","Air Filter","1","0","1","1","TIER_P5"
"EA51005","C21005","Air Filter","1","0","1","1","TIER_P5"
"EAC21009","C21009","Air Filter","0","0","0","0","TIER_P5"
"EA51011","C21011","Air Filter","0","1","0","0","TIER_P4"
"EA51012","C21012","Air Filter","1","0","1","1","TIER_P5"
"EA51014","C21014","Air Filter","1","0","1","1","TIER_P5"
"EA51017","C21017","Air Filter","0","0","1","1","TIER_P5"
"EA51020","C21020","Air Filter","1","0","1","1","TIER_P5"
"EAC210201","C21020/1","Air Filter","0","0","0","0","TIER_P5"
"EA51025","C21025","Air Filter","1","0","1","1","TIER_P5"
"EA51030","C21030","Air Filter","1","0","1","1","TIER_P5"
"EAC21031","C21031","Air Filter","0","0","0","0","TIER_P5"
"EAC21033","C21033","Air Filter","0","0","0","0","TIER_P5"
"EA51038","C21038","Air Filter","1","0","1","1","TIER_P5"
"EA51039","C21039","Air Filter","1","0","1","1","TIER_P5"
"EAC21070","C21070","Air Filter","0","0","0","0","TIER_P5"
"EA51100","C21100","Air Filter","0","0","1","1","TIER_P5"
"EA51102","C21102","Air Filter","1","0","1","1","TIER_P5"
"EA51104","C21104","Air Filter","0","1","0","1","TIER_P4"
"EAC211041","C21104/1","Air Filter","0","0","0","1","TIER_P5"
"EA51042","C21104/2","Air Filter","1","0","1","1","TIER_P5"
"EA51106","C21106","Air Filter","1","0","1","1","TIER_P5"
"EA51110","C21110","Air Filter","1","0","1","1","TIER_P5"
"EA51116","C21116","Air Filter","0","1","1","1","TIER_P4"
"EA51161","C21116/1","Air Filter","1","0","1","1","TIER_P5"
"EA51136","C21136","Air Filter","0","1","1","1","TIER_P4"
"EA51361","C21136/1","Air Filter","1","0","1","1","TIER_P5"
"EA51381","C21138/1","Air Filter","1","0","1","1","TIER_P5"
"EA51387","C21138/7","Air Filter","0","0","1","1","TIER_P5"
"EA51146","C21146","Air Filter","0","0","1","1","TIER_P5"
"EA52119","C2119","Air Filter","1","0","1","1","TIER_P5"
"EAC21190","C21190","Air Filter","0","0","0","0","TIER_P5"
"EA52120","C2120","Air Filter","0","1","0","1","TIER_P4"
"EA51201","C2120/1","Air Filter","1","1","0","1","TIER_P3"
"EA51202","C2120/2","Air Filter","1","0","1","1","TIER_P5"
"EA52071","C21207/1","Air Filter","0","0","1","1","TIER_P5"
"EA51228","C21228","Air Filter","0","0","1","1","TIER_P5"
"EA52129","C2129","Air Filter","1","0","1","1","TIER_P5"
"EA51295","C21295","Air Filter","0","0","1","1","TIER_P5"
"EAC2131","C2131","Air Filter","0","0","0","0","TIER_P5"
"EA51317","C21317","Air Filter","1","0","1","1","TIER_P5"
"EAC2133","C2133","Air Filter","0","0","0","0","TIER_P5"
"EA51338","C21338","Air Filter","1","0","1","1","TIER_P5"
"EA52135","C2135","Air Filter","0","0","1","1","TIER_P5"
"EA51351","C2135/1","Air Filter","0","0","1","1","TIER_P5"
"EA51352","C2135/2","Air Filter","1","0","1","1","TIER_P5"
"EA52136","C2136","Air Filter","0","0","1","1","TIER_P5"
"EA51361","C2136/1","Air Filter","1","0","1","1","TIER_P5"
"EAC2138","C2138","Air Filter","0","0","0","0","TIER_P5"
"EA51383","C2138/3","Air Filter","1","0","1","1","TIER_P5"
"EAC21400","C21400","Air Filter","0","0","0","0","TIER_P5"
"EA51415","C21415","Air Filter","0","0","1","1","TIER_P5"
